series_id,year,period,value,footnote_codes
,,,,
Prefabricated wood building manufacturing6,2017.0,M05,285.4,
,,,,
Prefabricated wood building manufacturing6,2017.0,M06,301.1,
,,,,
Prefabricated wood building manufacturing6,2017.0,M07,294.2,
,,,,
Prefabricated wood building manufacturing6,2017.0,M08,294.2,
,,,,
Prefabricated wood building manufacturing6,2017.0,M09,294.3,
,,,,
Prefabricated wood building manufacturing6,2017.0,M10,299.9,
,,,,
Prefabricated wood building manufacturing6,2017.0,M11,299.8,
,,,,
Prefabricated wood building manufacturing6,2017.0,M12,299.8,
,,,,
Prefabricated wood building manufacturing6,2017.0,M13,291.8,
,,,,
Prefabricated wood building manufacturing6,2018.0,M01,297.5,
,,,,
Prefabricated wood building manufacturing6,2018.0,M02,298.3,
,,,,
Prefabricated wood building manufacturing6,2018.0,M03,299.6,
,,,,
Prefabricated wood building manufacturing6,2018.0,M04,316.1,
,,,,
Prefabricated wood building manufacturing6,2018.0,M05,317.3,
,,,,
Prefabricated wood building manufacturing6,2018.0,M06,326.2,
,,,,
Prefabricated wood building manufacturing6,2018.0,M07,328.4,
,,,,
Prefabricated wood building manufacturing6,2018.0,M08,339.2,
,,,,
Prefabricated wood building manufacturing6,2018.0,M09,336.8,
,,,,
Prefabricated wood building manufacturing6,2018.0,M10,337.2,
,,,,
Prefabricated wood building manufacturing6,2018.0,M11,333.3,
,,,,
Prefabricated wood building manufacturing6,2018.0,M12,329.7,
,,,,
Prefabricated wood building manufacturing6,2018.0,M13,321.6,
,,,,
Prefabricated wood building manufacturing6,2019.0,M01,329.4,
,,,,
Prefabricated wood building manufacturing6,2019.0,M02,327.8,
,,,,
Prefabricated wood building manufacturing6,2019.0,M03,329.1,
,,,,
Prefabricated wood building manufacturing6,2019.0,M04,329.0,
,,,,
Prefabricated wood building manufacturing6,2019.0,M05,329.2,
,,,,
Prefabricated wood building manufacturing6,2019.0,M06,333.0,P
,,,,
Prefabricated wood building manufacturing6,2019.0,M07,332.9,P
,,,,
Prefabricated wood building manufacturing6,2019.0,M08,333.0,P
,,,,
Prefabricated wood building manufacturing6,2019.0,M09,333.8,P
,,,,
Prefabricated wood building manufacturing7,1984.0,M12,100.0,
,,,,
Prefabricated wood building manufacturing7,1985.0,M01,100.2,
,,,,
Prefabricated wood building manufacturing7,1985.0,M02,100.2,
,,,,
Prefabricated wood building manufacturing7,1985.0,M03,100.7,
,,,,
Prefabricated wood building manufacturing7,1985.0,M04,100.7,
,,,,
Prefabricated wood building manufacturing7,1985.0,M05,101.0,
,,,,
Prefabricated wood building manufacturing7,1985.0,M06,101.1,
,,,,
Prefabricated wood building manufacturing7,1985.0,M07,101.1,
,,,,
Prefabricated wood building manufacturing7,1985.0,M08,102.1,
,,,,
Prefabricated wood building manufacturing7,1985.0,M09,103.1,
,,,,
Prefabricated wood building manufacturing7,1985.0,M10,103.1,
,,,,
Prefabricated wood building manufacturing7,1985.0,M11,103.1,
,,,,
Prefabricated wood building manufacturing7,1985.0,M12,103.0,
,,,,
Prefabricated wood building manufacturing7,1985.0,M13,101.6,
,,,,
Prefabricated wood building manufacturing7,1986.0,M01,103.4,
,,,,
Prefabricated wood building manufacturing7,1986.0,M02,103.6,
,,,,
Prefabricated wood building manufacturing7,1986.0,M03,104.5,
,,,,
Prefabricated wood building manufacturing7,1986.0,M04,104.9,
,,,,
Prefabricated wood building manufacturing7,1986.0,M05,105.4,
,,,,
Prefabricated wood building manufacturing7,1986.0,M06,105.4,
,,,,
Prefabricated wood building manufacturing7,1986.0,M07,105.3,
,,,,
Prefabricated wood building manufacturing7,1986.0,M08,105.7,
,,,,
Prefabricated wood building manufacturing7,1986.0,M09,106.5,
,,,,
Prefabricated wood building manufacturing7,1986.0,M10,106.5,
,,,,
Prefabricated wood building manufacturing7,1986.0,M11,106.5,
,,,,
Prefabricated wood building manufacturing7,1986.0,M12,106.5,
,,,,
Prefabricated wood building manufacturing7,1986.0,M13,105.4,
,,,,
Prefabricated wood building manufacturing7,1987.0,M01,106.5,
,,,,
Prefabricated wood building manufacturing7,1987.0,M02,106.5,
,,,,
Prefabricated wood building manufacturing7,1987.0,M03,106.8,
,,,,
Prefabricated wood building manufacturing7,1987.0,M04,108.6,
,,,,
Prefabricated wood building manufacturing7,1987.0,M05,108.6,
,,,,
Prefabricated wood building manufacturing7,1987.0,M06,108.6,
,,,,
Prefabricated wood building manufacturing7,1987.0,M07,109.0,
,,,,
Prefabricated wood building manufacturing7,1987.0,M08,107.9,
,,,,
Prefabricated wood building manufacturing7,1987.0,M09,107.9,
,,,,
Prefabricated wood building manufacturing7,1987.0,M10,107.7,
,,,,
Prefabricated wood building manufacturing7,1987.0,M11,108.5,
,,,,
Prefabricated wood building manufacturing7,1987.0,M12,108.5,
,,,,
Prefabricated wood building manufacturing7,1987.0,M13,107.9,
,,,,
Prefabricated wood building manufacturing7,1988.0,M01,108.5,
,,,,
Prefabricated wood building manufacturing7,1988.0,M02,108.7,
,,,,
Prefabricated wood building manufacturing7,1988.0,M03,108.7,
,,,,
Prefabricated wood building manufacturing7,1988.0,M04,108.7,
,,,,
Prefabricated wood building manufacturing7,1988.0,M05,107.6,
,,,,
Prefabricated wood building manufacturing7,1988.0,M06,107.6,
,,,,
Prefabricated wood building manufacturing7,1988.0,M07,108.6,
,,,,
Prefabricated wood building manufacturing7,1988.0,M08,108.6,
,,,,
Prefabricated wood building manufacturing7,1988.0,M09,108.6,
,,,,
Prefabricated wood building manufacturing7,1988.0,M10,108.6,
,,,,
Prefabricated wood building manufacturing7,1988.0,M11,108.8,
,,,,
Prefabricated wood building manufacturing7,1988.0,M12,108.8,
,,,,
Prefabricated wood building manufacturing7,1988.0,M13,108.5,
,,,,
Prefabricated wood building manufacturing7,1989.0,M01,109.0,
,,,,
Prefabricated wood building manufacturing7,1989.0,M02,109.0,
,,,,
Prefabricated wood building manufacturing7,1989.0,M03,109.0,
,,,,
Prefabricated wood building manufacturing7,1989.0,M04,109.3,
,,,,
Prefabricated wood building manufacturing7,1989.0,M05,109.1,
,,,,
Prefabricated wood building manufacturing7,1989.0,M06,109.1,
,,,,
Prefabricated wood building manufacturing7,1989.0,M07,109.5,
,,,,
Prefabricated wood building manufacturing7,1989.0,M08,109.5,
,,,,
Prefabricated wood building manufacturing7,1989.0,M09,109.5,
,,,,
Prefabricated wood building manufacturing7,1989.0,M10,109.5,
,,,,
Prefabricated wood building manufacturing7,1989.0,M11,109.3,
,,,,
Prefabricated wood building manufacturing7,1989.0,M12,109.3,
,,,,
Prefabricated wood building manufacturing7,1989.0,M13,109.3,
,,,,
Prefabricated wood building manufacturing7,1990.0,M01,109.4,
,,,,
Prefabricated wood building manufacturing7,1990.0,M02,110.4,
,,,,
Prefabricated wood building manufacturing7,1990.0,M03,110.7,
,,,,
Prefabricated wood building manufacturing7,1990.0,M04,110.8,
,,,,
Prefabricated wood building manufacturing7,1990.0,M05,111.7,
,,,,
Prefabricated wood building manufacturing7,1990.0,M06,111.7,
,,,,
Prefabricated wood building manufacturing7,1990.0,M07,111.8,
,,,,
Prefabricated wood building manufacturing7,1990.0,M08,113.5,
,,,,
Prefabricated wood building manufacturing7,1990.0,M09,113.5,
,,,,
Prefabricated wood building manufacturing7,1990.0,M10,115.2,
,,,,
Prefabricated wood building manufacturing7,1990.0,M11,115.2,
,,,,
Prefabricated wood building manufacturing7,1990.0,M12,115.3,
,,,,
Prefabricated wood building manufacturing7,1990.0,M13,112.4,
,,,,
Prefabricated wood building manufacturing7,1991.0,M01,116.3,
,,,,
Prefabricated wood building manufacturing7,1991.0,M02,116.2,
,,,,
Prefabricated wood building manufacturing7,1991.0,M03,116.3,
,,,,
Prefabricated wood building manufacturing7,1991.0,M04,116.5,
,,,,
Prefabricated wood building manufacturing7,1991.0,M05,116.7,
,,,,
Prefabricated wood building manufacturing7,1991.0,M06,118.2,
,,,,
Prefabricated wood building manufacturing7,1991.0,M07,118.3,
,,,,
Prefabricated wood building manufacturing7,1991.0,M08,118.7,
,,,,
Prefabricated wood building manufacturing7,1991.0,M09,118.6,
,,,,
Prefabricated wood building manufacturing7,1991.0,M10,118.8,
,,,,
Prefabricated wood building manufacturing7,1991.0,M11,118.8,
,,,,
Prefabricated wood building manufacturing7,1991.0,M12,118.8,
,,,,
Prefabricated wood building manufacturing7,1991.0,M13,117.7,
,,,,
Prefabricated wood building manufacturing7,1992.0,M01,119.8,
,,,,
Prefabricated wood building manufacturing7,1992.0,M02,120.0,
,,,,
Prefabricated wood building manufacturing7,1992.0,M03,120.0,
,,,,
Prefabricated wood building manufacturing7,1992.0,M04,121.0,
,,,,
Prefabricated wood building manufacturing7,1992.0,M05,121.1,
,,,,
Prefabricated wood building manufacturing7,1992.0,M06,121.1,
,,,,
Prefabricated wood building manufacturing7,1992.0,M07,120.8,
,,,,
Prefabricated wood building manufacturing7,1992.0,M08,121.8,
,,,,
Prefabricated wood building manufacturing7,1992.0,M09,122.2,
,,,,
Prefabricated wood building manufacturing7,1992.0,M10,122.2,
,,,,
Prefabricated wood building manufacturing7,1992.0,M11,122.2,
,,,,
Prefabricated wood building manufacturing7,1992.0,M12,122.1,
,,,,
Prefabricated wood building manufacturing7,1992.0,M13,121.2,
,,,,
Prefabricated wood building manufacturing7,1993.0,M01,121.3,
,,,,
Prefabricated wood building manufacturing7,1993.0,M02,125.6,
,,,,
Prefabricated wood building manufacturing7,1993.0,M03,127.8,
,,,,
Prefabricated wood building manufacturing7,1993.0,M04,129.0,
,,,,
Prefabricated wood building manufacturing7,1993.0,M05,129.6,
,,,,
Prefabricated wood building manufacturing7,1993.0,M06,129.0,
,,,,
Prefabricated wood building manufacturing7,1993.0,M07,128.6,
,,,,
Prefabricated wood building manufacturing7,1993.0,M08,128.5,
,,,,
Prefabricated wood building manufacturing7,1993.0,M09,128.5,
,,,,
Prefabricated wood building manufacturing7,1993.0,M10,128.7,
,,,,
Prefabricated wood building manufacturing7,1993.0,M11,128.7,
,,,,
Prefabricated wood building manufacturing7,1993.0,M12,128.9,
,,,,
Prefabricated wood building manufacturing7,1993.0,M13,127.8,
,,,,
Prefabricated wood building manufacturing7,1994.0,M01,129.6,
,,,,
Prefabricated wood building manufacturing7,1994.0,M02,130.9,
,,,,
Prefabricated wood building manufacturing7,1994.0,M03,132.0,
,,,,
Prefabricated wood building manufacturing7,1994.0,M04,132.0,
,,,,
Prefabricated wood building manufacturing7,1994.0,M05,132.1,
,,,,
Prefabricated wood building manufacturing7,1994.0,M06,131.9,
,,,,
Prefabricated wood building manufacturing7,1994.0,M07,131.9,
,,,,
Prefabricated wood building manufacturing7,1994.0,M08,131.9,
,,,,
Prefabricated wood building manufacturing7,1994.0,M09,132.9,
,,,,
Prefabricated wood building manufacturing7,1994.0,M10,134.6,
,,,,
Prefabricated wood building manufacturing7,1994.0,M11,135.7,
,,,,
Prefabricated wood building manufacturing7,1994.0,M12,135.7,
,,,,
Prefabricated wood building manufacturing7,1994.0,M13,132.6,
,,,,
Prefabricated wood building manufacturing7,1995.0,M01,135.6,
,,,,
Prefabricated wood building manufacturing7,1995.0,M02,136.0,
,,,,
Prefabricated wood building manufacturing7,1995.0,M03,137.1,
,,,,
Prefabricated wood building manufacturing7,1995.0,M04,137.5,
,,,,
Prefabricated wood building manufacturing7,1995.0,M05,137.7,
,,,,
Prefabricated wood building manufacturing7,1995.0,M06,137.7,
,,,,
Prefabricated wood building manufacturing7,1995.0,M07,137.8,
,,,,
Prefabricated wood building manufacturing7,1995.0,M08,137.3,
,,,,
Prefabricated wood building manufacturing7,1995.0,M09,137.4,
,,,,
Prefabricated wood building manufacturing7,1995.0,M10,137.4,
,,,,
Prefabricated wood building manufacturing7,1995.0,M11,137.4,
,,,,
Prefabricated wood building manufacturing7,1995.0,M12,137.5,
,,,,
Prefabricated wood building manufacturing7,1995.0,M13,137.2,
,,,,
Prefabricated wood building manufacturing7,1996.0,M01,137.8,
,,,,
Prefabricated wood building manufacturing7,1996.0,M02,137.8,
,,,,
Prefabricated wood building manufacturing7,1996.0,M03,138.1,
,,,,
Prefabricated wood building manufacturing7,1996.0,M04,138.7,
,,,,
Prefabricated wood building manufacturing7,1996.0,M05,138.9,
,,,,
Prefabricated wood building manufacturing7,1996.0,M06,138.9,
,,,,
Prefabricated wood building manufacturing7,1996.0,M07,140.0,
,,,,
Prefabricated wood building manufacturing7,1996.0,M08,139.0,
,,,,
Prefabricated wood building manufacturing7,1996.0,M09,139.1,
,,,,
Prefabricated wood building manufacturing7,1996.0,M10,139.1,
,,,,
Prefabricated wood building manufacturing7,1996.0,M11,139.3,
,,,,
Prefabricated wood building manufacturing7,1996.0,M12,139.4,
,,,,
Prefabricated wood building manufacturing7,1996.0,M13,138.8,
,,,,
Prefabricated wood building manufacturing7,1997.0,M01,139.7,
,,,,
Prefabricated wood building manufacturing7,1997.0,M02,139.7,
,,,,
Prefabricated wood building manufacturing7,1997.0,M03,140.5,
,,,,
Prefabricated wood building manufacturing7,1997.0,M04,142.1,
,,,,
Prefabricated wood building manufacturing7,1997.0,M05,142.2,
,,,,
Prefabricated wood building manufacturing7,1997.0,M06,142.1,
,,,,
Prefabricated wood building manufacturing7,1997.0,M07,142.1,
,,,,
Prefabricated wood building manufacturing7,1997.0,M08,142.0,
,,,,
Prefabricated wood building manufacturing7,1997.0,M09,142.1,
,,,,
Prefabricated wood building manufacturing7,1997.0,M10,141.7,
,,,,
Prefabricated wood building manufacturing7,1997.0,M11,141.8,
,,,,
Prefabricated wood building manufacturing7,1997.0,M12,141.8,
,,,,
Prefabricated wood building manufacturing7,1997.0,M13,141.5,
,,,,
Prefabricated wood building manufacturing7,1998.0,M01,141.7,
,,,,
Prefabricated wood building manufacturing7,1998.0,M02,142.7,
,,,,
Prefabricated wood building manufacturing7,1998.0,M03,142.9,
,,,,
Prefabricated wood building manufacturing7,1998.0,M04,143.5,
,,,,
Prefabricated wood building manufacturing7,1998.0,M05,143.6,
,,,,
Prefabricated wood building manufacturing7,1998.0,M06,143.6,
,,,,
Prefabricated wood building manufacturing7,1998.0,M07,143.9,
,,,,
Prefabricated wood building manufacturing7,1998.0,M08,144.2,
,,,,
Prefabricated wood building manufacturing7,1998.0,M09,144.2,
,,,,
Prefabricated wood building manufacturing7,1998.0,M10,144.9,
,,,,
Prefabricated wood building manufacturing7,1998.0,M11,145.3,
,,,,
Prefabricated wood building manufacturing7,1998.0,M12,145.4,
,,,,
Prefabricated wood building manufacturing7,1998.0,M13,143.8,
,,,,
Prefabricated wood building manufacturing7,1999.0,M01,145.1,
,,,,
Prefabricated wood building manufacturing7,1999.0,M02,146.4,
,,,,
Prefabricated wood building manufacturing7,1999.0,M03,147.1,
,,,,
Prefabricated wood building manufacturing7,1999.0,M04,149.3,
,,,,
Prefabricated wood building manufacturing7,1999.0,M05,149.4,
,,,,
Prefabricated wood building manufacturing7,1999.0,M06,150.0,
,,,,
Prefabricated wood building manufacturing7,1999.0,M07,151.2,
,,,,
Prefabricated wood building manufacturing7,1999.0,M08,151.9,
,,,,
Prefabricated wood building manufacturing7,1999.0,M09,152.2,
,,,,
Prefabricated wood building manufacturing7,1999.0,M10,152.7,
,,,,
Prefabricated wood building manufacturing7,1999.0,M11,152.7,
,,,,
Prefabricated wood building manufacturing7,1999.0,M12,152.9,
,,,,
Prefabricated wood building manufacturing7,1999.0,M13,150.1,
,,,,
Prefabricated wood building manufacturing7,2000.0,M01,152.8,
,,,,
Prefabricated wood building manufacturing7,2000.0,M02,153.0,
,,,,
Prefabricated wood building manufacturing7,2000.0,M03,154.5,
,,,,
Prefabricated wood building manufacturing7,2000.0,M04,155.8,
,,,,
Prefabricated wood building manufacturing7,2000.0,M05,156.1,
,,,,
Prefabricated wood building manufacturing7,2000.0,M06,156.4,
,,,,
Prefabricated wood building manufacturing7,2000.0,M07,156.6,
,,,,
Prefabricated wood building manufacturing7,2000.0,M08,156.5,
,,,,
Prefabricated wood building manufacturing7,2000.0,M09,156.5,
,,,,
Prefabricated wood building manufacturing7,2000.0,M10,156.4,
,,,,
Prefabricated wood building manufacturing7,2000.0,M11,156.4,
,,,,
Prefabricated wood building manufacturing7,2000.0,M12,156.3,
,,,,
Prefabricated wood building manufacturing7,2000.0,M13,155.6,
,,,,
Prefabricated wood building manufacturing7,2001.0,M01,156.8,
,,,,
Prefabricated wood building manufacturing7,2001.0,M02,156.9,
,,,,
Prefabricated wood building manufacturing7,2001.0,M03,157.4,
,,,,
Prefabricated wood building manufacturing7,2001.0,M04,158.5,
,,,,
Prefabricated wood building manufacturing7,2001.0,M05,160.3,
,,,,
Prefabricated wood building manufacturing7,2001.0,M06,160.4,
,,,,
Prefabricated wood building manufacturing7,2001.0,M07,160.5,
,,,,
Prefabricated wood building manufacturing7,2001.0,M08,160.4,
,,,,
Prefabricated wood building manufacturing7,2001.0,M09,160.6,
,,,,
Prefabricated wood building manufacturing7,2001.0,M10,160.8,
,,,,
Prefabricated wood building manufacturing7,2001.0,M11,160.8,
,,,,
Prefabricated wood building manufacturing7,2001.0,M12,161.1,
,,,,
Prefabricated wood building manufacturing7,2001.0,M13,159.5,
,,,,
Prefabricated wood building manufacturing7,2002.0,M01,161.2,
,,,,
Prefabricated wood building manufacturing7,2002.0,M02,161.3,
,,,,
Prefabricated wood building manufacturing7,2002.0,M03,161.4,
,,,,
Prefabricated wood building manufacturing7,2002.0,M04,163.2,
,,,,
Prefabricated wood building manufacturing7,2002.0,M05,164.4,
,,,,
Prefabricated wood building manufacturing7,2002.0,M06,165.2,
,,,,
Prefabricated wood building manufacturing7,2002.0,M07,165.1,
,,,,
Prefabricated wood building manufacturing7,2002.0,M08,165.3,
,,,,
Prefabricated wood building manufacturing7,2002.0,M09,165.4,
,,,,
Prefabricated wood building manufacturing7,2002.0,M10,165.8,
,,,,
Prefabricated wood building manufacturing7,2002.0,M11,165.6,
,,,,
Prefabricated wood building manufacturing7,2002.0,M12,165.6,
,,,,
Prefabricated wood building manufacturing7,2002.0,M13,164.1,
,,,,
Prefabricated wood building manufacturing7,2003.0,M01,165.5,
,,,,
Prefabricated wood building manufacturing7,2003.0,M02,165.8,
,,,,
Prefabricated wood building manufacturing7,2003.0,M03,166.1,
,,,,
Prefabricated wood building manufacturing7,2003.0,M04,167.2,
,,,,
Prefabricated wood building manufacturing7,2003.0,M05,168.1,
,,,,
Prefabricated wood building manufacturing7,2003.0,M06,168.7,
,,,,
Prefabricated wood building manufacturing7,2003.0,M07,169.0,
,,,,
Prefabricated wood building manufacturing7,2003.0,M08,169.1,
,,,,
Prefabricated wood building manufacturing7,2003.0,M09,169.5,
,,,,
Prefabricated wood building manufacturing7,2003.0,M10,170.4,
,,,,
Prefabricated wood building manufacturing7,2003.0,M11,170.5,
,,,,
Prefabricated wood building manufacturing7,2003.0,M12,170.4,
,,,,
Prefabricated wood building manufacturing7,2003.0,M13,168.4,
,,,,
Prefabricated wood building manufacturing7,2004.0,M01,170.4,
,,,,
Prefabricated wood building manufacturing7,2004.0,M02,172.1,
,,,,
Prefabricated wood building manufacturing7,2004.0,M03,172.8,
,,,,
Prefabricated wood building manufacturing7,2004.0,M04,175.2,
,,,,
Prefabricated wood building manufacturing7,2004.0,M05,179.1,
,,,,
Prefabricated wood building manufacturing7,2004.0,M06,179.6,
,,,,
Prefabricated wood building manufacturing7,2004.0,M07,179.7,
,,,,
Prefabricated wood building manufacturing7,2004.0,M08,180.1,
,,,,
Prefabricated wood building manufacturing7,2004.0,M09,179.6,
,,,,
Prefabricated wood building manufacturing7,2004.0,M10,179.7,
,,,,
Prefabricated wood building manufacturing7,2004.0,M11,180.5,
,,,,
Prefabricated wood building manufacturing7,2004.0,M12,180.6,
,,,,
Prefabricated wood building manufacturing7,2004.0,M13,177.5,
,,,,
Prefabricated wood building manufacturing7,2005.0,M01,181.6,
,,,,
Prefabricated wood building manufacturing7,2005.0,M02,182.9,
,,,,
Prefabricated wood building manufacturing7,2005.0,M03,183.7,
,,,,
Prefabricated wood building manufacturing7,2005.0,M04,186.0,
,,,,
Prefabricated wood building manufacturing7,2005.0,M05,186.8,
,,,,
Prefabricated wood building manufacturing7,2005.0,M06,187.5,
,,,,
Prefabricated wood building manufacturing7,2005.0,M07,187.4,
,,,,
Prefabricated wood building manufacturing7,2005.0,M08,187.5,
,,,,
Prefabricated wood building manufacturing7,2005.0,M09,187.5,
,,,,
Prefabricated wood building manufacturing7,2005.0,M10,188.4,
,,,,
Prefabricated wood building manufacturing7,2005.0,M11,188.5,
,,,,
Prefabricated wood building manufacturing7,2005.0,M12,189.5,
,,,,
Prefabricated wood building manufacturing7,2005.0,M13,186.5,
,,,,
Prefabricated wood building manufacturing7,2006.0,M01,189.4,
,,,,
Prefabricated wood building manufacturing7,2006.0,M02,189.9,
,,,,
Prefabricated wood building manufacturing7,2006.0,M03,190.4,
,,,,
Prefabricated wood building manufacturing7,2006.0,M04,193.8,
,,,,
Prefabricated wood building manufacturing7,2006.0,M05,194.1,
,,,,
Prefabricated wood building manufacturing7,2006.0,M06,194.6,
,,,,
Prefabricated wood building manufacturing7,2006.0,M07,195.1,
,,,,
Prefabricated wood building manufacturing7,2006.0,M08,195.9,
,,,,
Prefabricated wood building manufacturing7,2006.0,M09,197.1,
,,,,
Prefabricated wood building manufacturing7,2006.0,M10,197.1,
,,,,
Prefabricated wood building manufacturing7,2006.0,M11,201.2,
,,,,
Prefabricated wood building manufacturing7,2006.0,M12,201.1,
,,,,
Prefabricated wood building manufacturing7,2006.0,M13,195.0,
,,,,
Prefabricated wood building manufacturing7,2007.0,M01,201.2,
,,,,
Prefabricated wood building manufacturing7,2007.0,M02,201.2,
,,,,
Prefabricated wood building manufacturing7,2007.0,M03,201.2,
,,,,
Prefabricated wood building manufacturing7,2007.0,M04,202.0,
,,,,
Prefabricated wood building manufacturing7,2007.0,M05,203.0,
,,,,
Prefabricated wood building manufacturing7,2007.0,M06,205.8,
,,,,
Prefabricated wood building manufacturing7,2007.0,M07,206.0,
,,,,
Prefabricated wood building manufacturing7,2007.0,M08,206.2,
,,,,
Prefabricated wood building manufacturing7,2007.0,M09,206.2,
,,,,
Prefabricated wood building manufacturing7,2007.0,M10,206.2,
,,,,
Prefabricated wood building manufacturing7,2007.0,M11,206.2,
,,,,
Prefabricated wood building manufacturing7,2007.0,M12,206.3,
,,,,
Prefabricated wood building manufacturing7,2007.0,M13,204.3,
,,,,
Prefabricated wood building manufacturing7,2008.0,M01,206.7,
,,,,
Prefabricated wood building manufacturing7,2008.0,M02,206.5,
,,,,
Prefabricated wood building manufacturing7,2008.0,M03,206.6,
,,,,
Prefabricated wood building manufacturing7,2008.0,M04,206.6,
,,,,
Prefabricated wood building manufacturing7,2008.0,M05,206.6,
,,,,
Prefabricated wood building manufacturing7,2008.0,M06,206.7,
,,,,
Prefabricated wood building manufacturing7,2008.0,M07,207.4,
,,,,
Prefabricated wood building manufacturing7,2008.0,M08,208.4,
,,,,
Prefabricated wood building manufacturing7,2008.0,M09,208.7,
,,,,
Prefabricated wood building manufacturing7,2008.0,M10,208.5,
,,,,
Prefabricated wood building manufacturing7,2008.0,M11,208.4,
,,,,
Prefabricated wood building manufacturing7,2008.0,M12,210.3,
,,,,
Prefabricated wood building manufacturing7,2008.0,M13,207.6,
,,,,
Prefabricated wood building manufacturing7,2009.0,M01,210.1,
,,,,
Prefabricated wood building manufacturing7,2009.0,M02,210.1,
,,,,
Prefabricated wood building manufacturing7,2009.0,M03,210.1,
,,,,
Prefabricated wood building manufacturing7,2009.0,M04,210.3,
,,,,
Prefabricated wood building manufacturing7,2009.0,M05,210.3,
,,,,
Prefabricated wood building manufacturing7,2009.0,M06,210.3,
,,,,
Prefabricated wood building manufacturing7,2009.0,M07,210.0,
,,,,
Prefabricated wood building manufacturing7,2009.0,M08,210.2,
,,,,
Prefabricated wood building manufacturing7,2009.0,M09,210.2,
,,,,
Prefabricated wood building manufacturing7,2009.0,M10,210.8,
,,,,
Prefabricated wood building manufacturing7,2009.0,M11,210.5,
,,,,
Prefabricated wood building manufacturing7,2009.0,M12,210.5,
,,,,
Prefabricated wood building manufacturing7,2009.0,M13,210.3,
,,,,
Prefabricated wood building manufacturing7,2010.0,M01,210.5,
,,,,
Prefabricated wood building manufacturing7,2010.0,M02,210.8,
,,,,
Prefabricated wood building manufacturing7,2010.0,M03,211.2,
,,,,
Prefabricated wood building manufacturing7,2010.0,M04,210.9,
,,,,
Prefabricated wood building manufacturing7,2010.0,M05,210.6,
,,,,
Prefabricated wood building manufacturing7,2010.0,M06,211.2,
,,,,
Prefabricated wood building manufacturing7,2010.0,M07,211.2,
,,,,
Prefabricated wood building manufacturing7,2010.0,M08,211.2,
,,,,
Prefabricated wood building manufacturing7,2010.0,M09,210.4,
,,,,
Prefabricated wood building manufacturing7,2010.0,M10,210.2,
,,,,
Prefabricated wood building manufacturing7,2010.0,M11,210.0,
,,,,
Prefabricated wood building manufacturing7,2010.0,M12,210.0,
,,,,
Prefabricated wood building manufacturing7,2010.0,M13,210.7,
,,,,
Prefabricated wood building manufacturing7,2011.0,M01,210.1,
,,,,
Prefabricated wood building manufacturing7,2011.0,M02,210.1,
,,,,
Prefabricated wood building manufacturing7,2011.0,M03,212.2,
,,,,
Prefabricated wood building manufacturing7,2011.0,M04,213.3,
,,,,
Prefabricated wood building manufacturing7,2011.0,M05,213.3,
,,,,
Prefabricated wood building manufacturing7,2011.0,M06,213.3,
,,,,
Prefabricated wood building manufacturing7,2011.0,M07,213.8,
,,,,
Prefabricated wood building manufacturing7,2011.0,M08,213.8,
,,,,
Prefabricated wood building manufacturing7,2011.0,M09,213.8,
,,,,
Prefabricated wood building manufacturing7,2011.0,M10,213.8,
,,,,
Prefabricated wood building manufacturing7,2011.0,M11,213.8,
,,,,
Prefabricated wood building manufacturing7,2011.0,M12,213.3,
,,,,
Prefabricated wood building manufacturing7,2011.0,M13,212.9,
,,,,
Prefabricated wood building manufacturing7,2012.0,M01,213.4,
,,,,
Prefabricated wood building manufacturing7,2012.0,M02,213.8,
,,,,
Prefabricated wood building manufacturing7,2012.0,M03,216.9,
,,,,
Prefabricated wood building manufacturing7,2012.0,M04,217.0,
,,,,
Prefabricated wood building manufacturing7,2012.0,M05,218.1,
,,,,
Prefabricated wood building manufacturing7,2012.0,M06,218.2,
,,,,
Prefabricated wood building manufacturing7,2012.0,M07,218.4,
,,,,
Prefabricated wood building manufacturing7,2012.0,M08,218.6,
,,,,
Prefabricated wood building manufacturing7,2012.0,M09,218.5,
,,,,
Prefabricated wood building manufacturing7,2012.0,M10,218.6,
,,,,
Prefabricated wood building manufacturing7,2012.0,M11,218.6,
,,,,
Prefabricated wood building manufacturing7,2012.0,M12,219.9,
,,,,
Prefabricated wood building manufacturing7,2012.0,M13,217.5,
,,,,
Prefabricated wood building manufacturing7,2013.0,M01,219.5,
,,,,
Prefabricated wood building manufacturing7,2013.0,M02,220.6,
,,,,
Prefabricated wood building manufacturing7,2013.0,M03,220.6,
,,,,
Prefabricated wood building manufacturing7,2013.0,M04,225.1,
,,,,
Prefabricated wood building manufacturing7,2013.0,M05,225.9,
,,,,
Prefabricated wood building manufacturing7,2013.0,M06,225.9,
,,,,
Prefabricated wood building manufacturing7,2013.0,M07,226.9,
,,,,
Prefabricated wood building manufacturing7,2013.0,M08,228.0,
,,,,
Prefabricated wood building manufacturing7,2013.0,M09,227.0,
,,,,
Prefabricated wood building manufacturing7,2013.0,M10,227.2,
,,,,
Prefabricated wood building manufacturing7,2013.0,M11,227.2,
,,,,
Prefabricated wood building manufacturing7,2013.0,M12,228.2,
,,,,
Prefabricated wood building manufacturing7,2013.0,M13,225.2,
,,,,
Prefabricated wood building manufacturing7,2014.0,M01,229.2,
,,,,
Prefabricated wood building manufacturing7,2014.0,M02,229.2,
,,,,
