series_id,year,period,value,footnote_codes
"Clay, ceramic, and refractory minerals miningB",2008,M12,170.1,
"Clay, ceramic, and refractory minerals miningB",2008,M13,168.3,
"Clay, ceramic, and refractory minerals miningB",2009,M01,170.5,
"Clay, ceramic, and refractory minerals miningB",2009,M02,170.5,
"Clay, ceramic, and refractory minerals miningB",2009,M03,170.5,
"Clay, ceramic, and refractory minerals miningB",2009,M04,171.6,
"Clay, ceramic, and refractory minerals miningB",2009,M05,171.7,
"Clay, ceramic, and refractory minerals miningB",2009,M06,172.1,
"Clay, ceramic, and refractory minerals miningB",2009,M07,172.1,
"Clay, ceramic, and refractory minerals miningB",2009,M08,172.3,
"Clay, ceramic, and refractory minerals miningB",2009,M09,172.3,
"Clay, ceramic, and refractory minerals miningB",2009,M10,172.3,
"Clay, ceramic, and refractory minerals miningB",2009,M11,172.5,
"Clay, ceramic, and refractory minerals miningB",2009,M12,172.0,
"Clay, ceramic, and refractory minerals miningB",2009,M13,171.7,
"Clay, ceramic, and refractory minerals miningB",2010,M01,174.7,
"Clay, ceramic, and refractory minerals miningB",2010,M02,174.7,
"Clay, ceramic, and refractory minerals miningB",2010,M03,174.7,
"Clay, ceramic, and refractory minerals miningB",2010,M04,174.7,
"Clay, ceramic, and refractory minerals miningB",2010,M05,174.5,
"Clay, ceramic, and refractory minerals miningB",2010,M06,174.5,
"Clay, ceramic, and refractory minerals miningB",2010,M07,179.9,
"Clay, ceramic, and refractory minerals miningB",2010,M08,179.9,
"Clay, ceramic, and refractory minerals miningB",2010,M09,178.0,
"Clay, ceramic, and refractory minerals miningB",2010,M10,178.0,
"Clay, ceramic, and refractory minerals miningB",2010,M11,177.6,
"Clay, ceramic, and refractory minerals miningB",2010,M12,177.9,
"Clay, ceramic, and refractory minerals miningB",2010,M13,176.6,
"Clay, ceramic, and refractory minerals miningB",2011,M01,179.9,
"Clay, ceramic, and refractory minerals miningB",2011,M02,179.9,
"Clay, ceramic, and refractory minerals miningB",2011,M03,179.9,
"Clay, ceramic, and refractory minerals miningB",2011,M04,179.9,
"Clay, ceramic, and refractory minerals miningB",2011,M05,179.9,
"Clay, ceramic, and refractory minerals miningB",2011,M06,179.9,
"Clay, ceramic, and refractory minerals miningB",2011,M07,186.0,
"Clay, ceramic, and refractory minerals miningB",2011,M08,186.0,
"Clay, ceramic, and refractory minerals miningB",2011,M09,186.0,
"Clay, ceramic, and refractory minerals miningB",2011,M10,186.0,
"Clay, ceramic, and refractory minerals miningB",2011,M11,186.0,
"Clay, ceramic, and refractory minerals miningB",2011,M12,186.0,
"Clay, ceramic, and refractory minerals miningB",2011,M13,183.0,
"Clay, ceramic, and refractory minerals miningB",2012,M01,187.5,
"Clay, ceramic, and refractory minerals miningB",2012,M02,187.6,
"Clay, ceramic, and refractory minerals miningB",2012,M03,187.6,
"Clay, ceramic, and refractory minerals miningB",2012,M04,187.6,
"Clay, ceramic, and refractory minerals miningB",2012,M05,187.6,
"Clay, ceramic, and refractory minerals miningB",2012,M06,187.6,
"Clay, ceramic, and refractory minerals miningB",2012,M07,188.6,
"Clay, ceramic, and refractory minerals miningB",2012,M08,188.6,
"Clay, ceramic, and refractory minerals miningB",2012,M09,187.5,
"Clay, ceramic, and refractory minerals miningB",2012,M10,187.2,
"Clay, ceramic, and refractory minerals miningB",2012,M11,186.8,
"Clay, ceramic, and refractory minerals miningB",2012,M12,186.9,
"Clay, ceramic, and refractory minerals miningB",2012,M13,187.6,
"Clay, ceramic, and refractory minerals miningB",2013,M01,187.3,
"Clay, ceramic, and refractory minerals miningB",2013,M02,196.7,
"Clay, ceramic, and refractory minerals miningB",2013,M03,196.7,
"Clay, ceramic, and refractory minerals miningB",2013,M04,197.2,
"Clay, ceramic, and refractory minerals miningB",2013,M05,197.0,
"Clay, ceramic, and refractory minerals miningB",2013,M06,196.0,
"Clay, ceramic, and refractory minerals miningB",2013,M07,196.6,
"Clay, ceramic, and refractory minerals miningB",2013,M08,196.5,
"Clay, ceramic, and refractory minerals miningB",2013,M09,196.5,
"Clay, ceramic, and refractory minerals miningB",2013,M10,197.3,
"Clay, ceramic, and refractory minerals miningB",2013,M11,196.3,
"Clay, ceramic, and refractory minerals miningB",2013,M12,196.3,
"Clay, ceramic, and refractory minerals miningB",2013,M13,195.9,
"Clay, ceramic, and refractory minerals miningB",2014,M01,196.3,
"Clay, ceramic, and refractory minerals miningB",2014,M02,196.5,
"Clay, ceramic, and refractory minerals miningB",2014,M03,196.5,
"Clay, ceramic, and refractory minerals miningB",2014,M04,197.1,
"Clay, ceramic, and refractory minerals miningB",2014,M05,197.5,
"Clay, ceramic, and refractory minerals miningB",2014,M06,196.3,
"Clay, ceramic, and refractory minerals miningB",2014,M07,196.2,
"Clay, ceramic, and refractory minerals miningB",2014,M08,196.0,
"Clay, ceramic, and refractory minerals miningB",2014,M09,196.0,
"Clay, ceramic, and refractory minerals miningB",2014,M10,196.9,
"Clay, ceramic, and refractory minerals miningB",2014,M11,196.1,
"Clay, ceramic, and refractory minerals miningB",2014,M12,194.5,
"Clay, ceramic, and refractory minerals miningB",2014,M13,196.3,
"Clay, ceramic, and refractory minerals miningB",2015,M01,198.4,
"Clay, ceramic, and refractory minerals miningB",2015,M02,198.3,
"Clay, ceramic, and refractory minerals miningB",2015,M03,198.9,
"Clay, ceramic, and refractory minerals miningB",2015,M04,199.4,
"Clay, ceramic, and refractory minerals miningB",2015,M05,199.4,
"Clay, ceramic, and refractory minerals miningB",2015,M06,199.9,
"Clay, ceramic, and refractory minerals miningB",2015,M07,199.9,
"Clay, ceramic, and refractory minerals miningB",2015,M08,199.9,
"Clay, ceramic, and refractory minerals miningB",2015,M09,199.9,
"Clay, ceramic, and refractory minerals miningB",2015,M10,199.9,
"Clay, ceramic, and refractory minerals miningB",2015,M11,199.9,
"Clay, ceramic, and refractory minerals miningB",2015,M12,199.9,
"Clay, ceramic, and refractory minerals miningB",2015,M13,199.5,
"Clay, ceramic, and refractory minerals miningB",2016,M01,199.9,
"Clay, ceramic, and refractory minerals miningB",2016,M02,199.9,
"Clay, ceramic, and refractory minerals miningB",2016,M03,199.9,
"Clay, ceramic, and refractory minerals miningB",2016,M04,199.9,
"Clay, ceramic, and refractory minerals miningB",2016,M05,199.9,
"Clay, ceramic, and refractory minerals miningB",2016,M06,200.7,
"Clay, ceramic, and refractory minerals miningB",2016,M07,201.1,
"Clay, ceramic, and refractory minerals miningB",2016,M08,201.1,
"Clay, ceramic, and refractory minerals miningB",2016,M09,201.1,
"Clay, ceramic, and refractory minerals miningB",2016,M10,201.1,
"Clay, ceramic, and refractory minerals miningB",2016,M11,201.1,
"Clay, ceramic, and refractory minerals miningB",2016,M12,201.1,
"Clay, ceramic, and refractory minerals miningB",2016,M13,200.6,
"Clay, ceramic, and refractory minerals miningB",2017,M01,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M02,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M03,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M04,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M05,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M06,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M07,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M08,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M09,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M10,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M11,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M12,201.1,
"Clay, ceramic, and refractory minerals miningB",2017,M13,201.1,
"Clay, ceramic, and refractory minerals miningB",2018,M01,202.8,
"Clay, ceramic, and refractory minerals miningP",1984,M06,100.0,
"Clay, ceramic, and refractory minerals miningP",1984,M07,100.0,
"Clay, ceramic, and refractory minerals miningP",1984,M08,100.3,
"Clay, ceramic, and refractory minerals miningP",1984,M09,100.3,
"Clay, ceramic, and refractory minerals miningP",1984,M10,100.2,
"Clay, ceramic, and refractory minerals miningP",1984,M11,100.2,
"Clay, ceramic, and refractory minerals miningP",1984,M12,101.6,
"Clay, ceramic, and refractory minerals miningP",1985,M01,102.7,
"Clay, ceramic, and refractory minerals miningP",1985,M02,102.5,
"Clay, ceramic, and refractory minerals miningP",1985,M03,102.6,
"Clay, ceramic, and refractory minerals miningP",1985,M04,102.6,
"Clay, ceramic, and refractory minerals miningP",1985,M05,102.6,
"Clay, ceramic, and refractory minerals miningP",1985,M06,102.8,
"Clay, ceramic, and refractory minerals miningP",1985,M07,104.4,
"Clay, ceramic, and refractory minerals miningP",1985,M08,104.4,
"Clay, ceramic, and refractory minerals miningP",1985,M09,106.0,
"Clay, ceramic, and refractory minerals miningP",1985,M10,106.0,
"Clay, ceramic, and refractory minerals miningP",1985,M11,106.1,
"Clay, ceramic, and refractory minerals miningP",1985,M12,106.1,
"Clay, ceramic, and refractory minerals miningP",1985,M13,104.1,
"Clay, ceramic, and refractory minerals miningP",1986,M01,106.7,
"Clay, ceramic, and refractory minerals miningP",1986,M02,106.8,
"Clay, ceramic, and refractory minerals miningP",1986,M03,106.8,
"Clay, ceramic, and refractory minerals miningP",1986,M04,107.0,
"Clay, ceramic, and refractory minerals miningP",1986,M05,107.0,
"Clay, ceramic, and refractory minerals miningP",1986,M06,107.0,
"Clay, ceramic, and refractory minerals miningP",1986,M07,106.0,
"Clay, ceramic, and refractory minerals miningP",1986,M08,106.0,
"Clay, ceramic, and refractory minerals miningP",1986,M09,106.1,
"Clay, ceramic, and refractory minerals miningP",1986,M10,106.5,
"Clay, ceramic, and refractory minerals miningP",1986,M11,107.9,
"Clay, ceramic, and refractory minerals miningP",1986,M12,107.9,
"Clay, ceramic, and refractory minerals miningP",1986,M13,106.8,
"Clay, ceramic, and refractory minerals miningP",1987,M01,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M02,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M03,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M04,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M05,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M06,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M07,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M08,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M09,107.2,
"Clay, ceramic, and refractory minerals miningP",1987,M10,107.8,
"Clay, ceramic, and refractory minerals miningP",1987,M11,107.8,
"Clay, ceramic, and refractory minerals miningP",1987,M12,107.8,
"Clay, ceramic, and refractory minerals miningP",1987,M13,107.4,
"Clay, ceramic, and refractory minerals miningP",1988,M01,107.6,
"Clay, ceramic, and refractory minerals miningP",1988,M02,107.6,
"Clay, ceramic, and refractory minerals miningP",1988,M03,108.7,
"Clay, ceramic, and refractory minerals miningP",1988,M04,108.7,
"Clay, ceramic, and refractory minerals miningP",1988,M05,110.1,
"Clay, ceramic, and refractory minerals miningP",1988,M06,110.1,
"Clay, ceramic, and refractory minerals miningP",1988,M07,110.5,
"Clay, ceramic, and refractory minerals miningP",1988,M08,110.5,
"Clay, ceramic, and refractory minerals miningP",1988,M09,110.5,
"Clay, ceramic, and refractory minerals miningP",1988,M10,112.1,
"Clay, ceramic, and refractory minerals miningP",1988,M11,112.1,
"Clay, ceramic, and refractory minerals miningP",1988,M12,112.1,
"Clay, ceramic, and refractory minerals miningP",1988,M13,110.0,
"Clay, ceramic, and refractory minerals miningP",1989,M01,112.6,
"Clay, ceramic, and refractory minerals miningP",1989,M02,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M03,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M04,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M05,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M06,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M07,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M08,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M09,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M10,112.9,
"Clay, ceramic, and refractory minerals miningP",1989,M11,113.9,
"Clay, ceramic, and refractory minerals miningP",1989,M12,113.9,
"Clay, ceramic, and refractory minerals miningP",1989,M13,113.1,
"Clay, ceramic, and refractory minerals miningP",1990,M01,117.0,
"Clay, ceramic, and refractory minerals miningP",1990,M02,117.3,
"Clay, ceramic, and refractory minerals miningP",1990,M03,118.3,
"Clay, ceramic, and refractory minerals miningP",1990,M04,118.3,
"Clay, ceramic, and refractory minerals miningP",1990,M05,118.3,
"Clay, ceramic, and refractory minerals miningP",1990,M06,118.3,
"Clay, ceramic, and refractory minerals miningP",1990,M07,118.4,
"Clay, ceramic, and refractory minerals miningP",1990,M08,119.0,
"Clay, ceramic, and refractory minerals miningP",1990,M09,119.1,
"Clay, ceramic, and refractory minerals miningP",1990,M10,119.1,
"Clay, ceramic, and refractory minerals miningP",1990,M11,119.2,
"Clay, ceramic, and refractory minerals miningP",1990,M12,119.4,
"Clay, ceramic, and refractory minerals miningP",1990,M13,118.5,
"Clay, ceramic, and refractory minerals miningP",1991,M01,119.3,
"Clay, ceramic, and refractory minerals miningP",1991,M02,120.4,
"Clay, ceramic, and refractory minerals miningP",1991,M03,120.4,
"Clay, ceramic, and refractory minerals miningP",1991,M04,120.3,
"Clay, ceramic, and refractory minerals miningP",1991,M05,120.3,
"Clay, ceramic, and refractory minerals miningP",1991,M06,120.3,
"Clay, ceramic, and refractory minerals miningP",1991,M07,120.4,
"Clay, ceramic, and refractory minerals miningP",1991,M08,120.4,
"Clay, ceramic, and refractory minerals miningP",1991,M09,120.6,
"Clay, ceramic, and refractory minerals miningP",1991,M10,120.6,
"Clay, ceramic, and refractory minerals miningP",1991,M11,120.6,
"Clay, ceramic, and refractory minerals miningP",1991,M12,120.6,
"Clay, ceramic, and refractory minerals miningP",1991,M13,120.4,
"Clay, ceramic, and refractory minerals miningP",1992,M01,121.2,
"Clay, ceramic, and refractory minerals miningP",1992,M02,121.2,
"Clay, ceramic, and refractory minerals miningP",1992,M03,121.2,
"Clay, ceramic, and refractory minerals miningP",1992,M04,121.3,
"Clay, ceramic, and refractory minerals miningP",1992,M05,121.3,
"Clay, ceramic, and refractory minerals miningP",1992,M06,121.3,
"Clay, ceramic, and refractory minerals miningP",1992,M07,121.4,
"Clay, ceramic, and refractory minerals miningP",1992,M08,122.1,
"Clay, ceramic, and refractory minerals miningP",1992,M09,122.1,
"Clay, ceramic, and refractory minerals miningP",1992,M10,122.1,
"Clay, ceramic, and refractory minerals miningP",1992,M11,124.6,
"Clay, ceramic, and refractory minerals miningP",1992,M12,124.6,
"Clay, ceramic, and refractory minerals miningP",1992,M13,122.0,
"Clay, ceramic, and refractory minerals miningP",1993,M01,125.0,
"Clay, ceramic, and refractory minerals miningP",1993,M02,125.3,
"Clay, ceramic, and refractory minerals miningP",1993,M03,125.3,
"Clay, ceramic, and refractory minerals miningP",1993,M04,125.3,
"Clay, ceramic, and refractory minerals miningP",1993,M05,125.3,
"Clay, ceramic, and refractory minerals miningP",1993,M06,125.4,
"Clay, ceramic, and refractory minerals miningP",1993,M07,126.8,
"Clay, ceramic, and refractory minerals miningP",1993,M08,126.8,
"Clay, ceramic, and refractory minerals miningP",1993,M09,126.8,
"Clay, ceramic, and refractory minerals miningP",1993,M10,127.0,
"Clay, ceramic, and refractory minerals miningP",1993,M11,127.0,
"Clay, ceramic, and refractory minerals miningP",1993,M12,127.0,
"Clay, ceramic, and refractory minerals miningP",1993,M13,126.1,
"Clay, ceramic, and refractory minerals miningP",1994,M01,127.2,
"Clay, ceramic, and refractory minerals miningP",1994,M02,127.2,
"Clay, ceramic, and refractory minerals miningP",1994,M03,127.2,
"Clay, ceramic, and refractory minerals miningP",1994,M04,127.2,
"Clay, ceramic, and refractory minerals miningP",1994,M05,127.2,
"Clay, ceramic, and refractory minerals miningP",1994,M06,125.4,
"Clay, ceramic, and refractory minerals miningP",1994,M07,125.5,
"Clay, ceramic, and refractory minerals miningP",1994,M08,125.5,
"Clay, ceramic, and refractory minerals miningP",1994,M09,125.5,
"Clay, ceramic, and refractory minerals miningP",1994,M10,125.5,
"Clay, ceramic, and refractory minerals miningP",1994,M11,126.1,
"Clay, ceramic, and refractory minerals miningP",1994,M12,126.6,
"Clay, ceramic, and refractory minerals miningP",1994,M13,126.3,
"Clay, ceramic, and refractory minerals miningP",1995,M01,127.5,
"Clay, ceramic, and refractory minerals miningP",1995,M02,127.7,
"Clay, ceramic, and refractory minerals miningP",1995,M03,127.9,
"Clay, ceramic, and refractory minerals miningP",1995,M04,128.1,
"Clay, ceramic, and refractory minerals miningP",1995,M05,128.2,
"Clay, ceramic, and refractory minerals miningP",1995,M06,128.9,
"Clay, ceramic, and refractory minerals miningP",1995,M07,129.1,
"Clay, ceramic, and refractory minerals miningP",1995,M08,129.2,
"Clay, ceramic, and refractory minerals miningP",1995,M09,129.2,
"Clay, ceramic, and refractory minerals miningP",1995,M10,129.2,
"Clay, ceramic, and refractory minerals miningP",1995,M11,129.2,
"Clay, ceramic, and refractory minerals miningP",1995,M12,129.2,
"Clay, ceramic, and refractory minerals miningP",1995,M13,128.6,
"Clay, ceramic, and refractory minerals miningP",1996,M01,129.6,
"Clay, ceramic, and refractory minerals miningP",1996,M02,129.6,
"Clay, ceramic, and refractory minerals miningP",1996,M03,129.6,
"Clay, ceramic, and refractory minerals miningP",1996,M04,129.9,
"Clay, ceramic, and refractory minerals miningP",1996,M05,130.4,
"Clay, ceramic, and refractory minerals miningP",1996,M06,130.0,
"Clay, ceramic, and refractory minerals miningP",1996,M07,130.1,
"Clay, ceramic, and refractory minerals miningP",1996,M08,130.1,
"Clay, ceramic, and refractory minerals miningP",1996,M09,130.1,
"Clay, ceramic, and refractory minerals miningP",1996,M10,130.1,
"Clay, ceramic, and refractory minerals miningP",1996,M11,130.4,
"Clay, ceramic, and refractory minerals miningP",1996,M12,130.4,
"Clay, ceramic, and refractory minerals miningP",1996,M13,130.0,
"Clay, ceramic, and refractory minerals miningP",1997,M01,130.6,
"Clay, ceramic, and refractory minerals miningP",1997,M02,130.6,
"Clay, ceramic, and refractory minerals miningP",1997,M03,130.9,
"Clay, ceramic, and refractory minerals miningP",1997,M04,131.0,
"Clay, ceramic, and refractory minerals miningP",1997,M05,131.0,
"Clay, ceramic, and refractory minerals miningP",1997,M06,131.6,
"Clay, ceramic, and refractory minerals miningP",1997,M07,131.8,
"Clay, ceramic, and refractory minerals miningP",1997,M08,131.8,
"Clay, ceramic, and refractory minerals miningP",1997,M09,132.3,
"Clay, ceramic, and refractory minerals miningP",1997,M10,132.3,
"Clay, ceramic, and refractory minerals miningP",1997,M11,132.1,
"Clay, ceramic, and refractory minerals miningP",1997,M12,132.1,
"Clay, ceramic, and refractory minerals miningP",1997,M13,131.5,
"Clay, ceramic, and refractory minerals miningP",1998,M01,132.7,
"Clay, ceramic, and refractory minerals miningP",1998,M02,132.8,
"Clay, ceramic, and refractory minerals miningP",1998,M03,132.8,
"Clay, ceramic, and refractory minerals miningP",1998,M04,133.0,
"Clay, ceramic, and refractory minerals miningP",1998,M05,133.0,
"Clay, ceramic, and refractory minerals miningP",1998,M06,133.0,
"Clay, ceramic, and refractory minerals miningP",1998,M07,133.0,
"Clay, ceramic, and refractory minerals miningP",1998,M08,133.0,
"Clay, ceramic, and refractory minerals miningP",1998,M09,133.2,
"Clay, ceramic, and refractory minerals miningP",1998,M10,133.2,
"Clay, ceramic, and refractory minerals miningP",1998,M11,133.2,
"Clay, ceramic, and refractory minerals miningP",1998,M12,133.2,
"Clay, ceramic, and refractory minerals miningP",1998,M13,133.0,
"Clay, ceramic, and refractory minerals miningP",1999,M01,133.2,
"Clay, ceramic, and refractory minerals miningP",1999,M02,133.3,
"Clay, ceramic, and refractory minerals miningP",1999,M03,133.4,
"Clay, ceramic, and refractory minerals miningP",1999,M04,133.4,
"Clay, ceramic, and refractory minerals miningP",1999,M05,133.4,
"Clay, ceramic, and refractory minerals miningP",1999,M06,133.5,
"Clay, ceramic, and refractory minerals miningP",1999,M07,133.5,
"Clay, ceramic, and refractory minerals miningP",1999,M08,133.4,
"Clay, ceramic, and refractory minerals miningP",1999,M09,133.5,
"Clay, ceramic, and refractory minerals miningP",1999,M10,132.5,
"Clay, ceramic, and refractory minerals miningP",1999,M11,132.6,
"Clay, ceramic, and refractory minerals miningP",1999,M12,132.5,
"Clay, ceramic, and refractory minerals miningP",1999,M13,133.2,
"Clay, ceramic, and refractory minerals miningP",2000,M01,132.8,
"Clay, ceramic, and refractory minerals miningP",2000,M02,133.4,
"Clay, ceramic, and refractory minerals miningP",2000,M03,133.5,
"Clay, ceramic, and refractory minerals miningP",2000,M04,135.0,
"Clay, ceramic, and refractory minerals miningP",2000,M05,135.2,
"Clay, ceramic, and refractory minerals miningP",2000,M06,135.3,
"Clay, ceramic, and refractory minerals miningP",2000,M07,135.3,
"Clay, ceramic, and refractory minerals miningP",2000,M08,135.4,
"Clay, ceramic, and refractory minerals miningP",2000,M09,136.6,
"Clay, ceramic, and refractory minerals miningP",2000,M10,136.5,
"Clay, ceramic, and refractory minerals miningP",2000,M11,136.5,
"Clay, ceramic, and refractory minerals miningP",2000,M12,136.6,
"Clay, ceramic, and refractory minerals miningP",2000,M13,135.2,
"Clay, ceramic, and refractory minerals miningP",2001,M01,138.4,
"Clay, ceramic, and refractory minerals miningP",2001,M02,138.5,
"Clay, ceramic, and refractory minerals miningP",2001,M03,139.0,
"Clay, ceramic, and refractory minerals miningP",2001,M04,139.0,
"Clay, ceramic, and refractory minerals miningP",2001,M05,139.1,
"Clay, ceramic, and refractory minerals miningP",2001,M06,139.1,
"Clay, ceramic, and refractory minerals miningP",2001,M07,139.5,
"Clay, ceramic, and refractory minerals miningP",2001,M08,139.6,
"Clay, ceramic, and refractory minerals miningP",2001,M09,139.6,
"Clay, ceramic, and refractory minerals miningP",2001,M10,139.6,
"Clay, ceramic, and refractory minerals miningP",2001,M11,139.4,
"Clay, ceramic, and refractory minerals miningP",2001,M12,139.3,
"Clay, ceramic, and refractory minerals miningP",2001,M13,139.2,
"Clay, ceramic, and refractory minerals miningP",2002,M01,139.4,
"Clay, ceramic, and refractory minerals miningP",2002,M02,139.4,
"Clay, ceramic, and refractory minerals miningP",2002,M03,139.4,
"Clay, ceramic, and refractory minerals miningP",2002,M04,139.4,
"Clay, ceramic, and refractory minerals miningP",2002,M05,139.4,
"Clay, ceramic, and refractory minerals miningP",2002,M06,139.4,
"Clay, ceramic, and refractory minerals miningP",2002,M07,139.4,
"Clay, ceramic, and refractory minerals miningP",2002,M08,139.7,
"Clay, ceramic, and refractory minerals miningP",2002,M09,139.7,
"Clay, ceramic, and refractory minerals miningP",2002,M10,139.7,
"Clay, ceramic, and refractory minerals miningP",2002,M11,140.0,
"Clay, ceramic, and refractory minerals miningP",2002,M12,140.0,
"Clay, ceramic, and refractory minerals miningP",2002,M13,139.6,
"Clay, ceramic, and refractory minerals miningP",2003,M01,140.4,
"Clay, ceramic, and refractory minerals miningP",2003,M02,140.4,
"Clay, ceramic, and refractory minerals miningP",2003,M03,140.4,
"Clay, ceramic, and refractory minerals miningP",2003,M04,140.8,
"Clay, ceramic, and refractory minerals miningP",2003,M05,141.2,
"Clay, ceramic, and refractory minerals miningP",2003,M06,141.4,
"Clay, ceramic, and refractory minerals miningP",2003,M07,141.6,
"Clay, ceramic, and refractory minerals miningP",2003,M08,141.8,
"Clay, ceramic, and refractory minerals miningP",2003,M09,141.8,
"Clay, ceramic, and refractory minerals miningP",2003,M10,142.1,
"Clay, ceramic, and refractory minerals miningP",2003,M11,141.9,
"Clay, ceramic, and refractory minerals miningP",2003,M12,141.9,
"Clay, ceramic, and refractory minerals miningP",2003,M13,141.3,
"Clay, ceramic, and refractory minerals miningP",2004,M01,142.7,
"Clay, ceramic, and refractory minerals miningP",2004,M02,142.0,
"Clay, ceramic, and refractory minerals miningP",2004,M03,142.0,
"Clay, ceramic, and refractory minerals miningP",2004,M04,142.2,
"Clay, ceramic, and refractory minerals miningP",2004,M05,142.2,
"Clay, ceramic, and refractory minerals miningP",2004,M06,142.2,
"Clay, ceramic, and refractory minerals miningP",2004,M07,142.4,
"Clay, ceramic, and refractory minerals miningP",2004,M08,143.9,
"Clay, ceramic, and refractory minerals miningP",2004,M09,144.7,
"Clay, ceramic, and refractory minerals miningP",2004,M10,144.7,
"Clay, ceramic, and refractory minerals miningP",2004,M11,145.1,
"Clay, ceramic, and refractory minerals miningP",2004,M12,145.3,
"Clay, ceramic, and refractory minerals miningP",2004,M13,143.3,
"Clay, ceramic, and refractory minerals miningP",2005,M01,146.0,
"Clay, ceramic, and refractory minerals miningP",2005,M02,146.2,
"Clay, ceramic, and refractory minerals miningP",2005,M03,146.2,
"Clay, ceramic, and refractory minerals miningP",2005,M04,146.3,
"Clay, ceramic, and refractory minerals miningP",2005,M05,146.3,
"Clay, ceramic, and refractory minerals miningP",2005,M06,146.4,
"Clay, ceramic, and refractory minerals miningP",2005,M07,146.8,
"Clay, ceramic, and refractory minerals miningP",2005,M08,146.8,
"Clay, ceramic, and refractory minerals miningP",2005,M09,147.6,
"Clay, ceramic, and refractory minerals miningP",2005,M10,148.4,
"Clay, ceramic, and refractory minerals miningP",2005,M11,148.8,
"Clay, ceramic, and refractory minerals miningP",2005,M12,150.1,
"Clay, ceramic, and refractory minerals miningP",2005,M13,147.2,
"Clay, ceramic, and refractory minerals miningP",2006,M01,153.6,
"Clay, ceramic, and refractory minerals miningP",2006,M02,153.7,
"Clay, ceramic, and refractory minerals miningP",2006,M03,154.0,
"Clay, ceramic, and refractory minerals miningP",2006,M04,156.0,
"Clay, ceramic, and refractory minerals miningP",2006,M05,156.3,
"Clay, ceramic, and refractory minerals miningP",2006,M06,156.3,
"Clay, ceramic, and refractory minerals miningP",2006,M07,156.6,
"Clay, ceramic, and refractory minerals miningP",2006,M08,156.6,
"Clay, ceramic, and refractory minerals miningP",2006,M09,157.0,
"Clay, ceramic, and refractory minerals miningP",2006,M10,157.2,
"Clay, ceramic, and refractory minerals miningP",2006,M11,157.2,
"Clay, ceramic, and refractory minerals miningP",2006,M12,157.2,
"Clay, ceramic, and refractory minerals miningP",2006,M13,156.0,
"Clay, ceramic, and refractory minerals miningP",2007,M01,160.5,
"Clay, ceramic, and refractory minerals miningP",2007,M02,160.5,
"Clay, ceramic, and refractory minerals miningP",2007,M03,160.5,
"Clay, ceramic, and refractory minerals miningP",2007,M04,160.5,
"Clay, ceramic, and refractory minerals miningP",2007,M05,161.6,
"Clay, ceramic, and refractory minerals miningP",2007,M06,161.6,
"Clay, ceramic, and refractory minerals miningP",2007,M07,161.9,
"Clay, ceramic, and refractory minerals miningP",2007,M08,164.3,
"Clay, ceramic, and refractory minerals miningP",2007,M09,164.8,
"Clay, ceramic, and refractory minerals miningP",2007,M10,164.8,
"Clay, ceramic, and refractory minerals miningP",2007,M11,165.2,
"Clay, ceramic, and refractory minerals miningP",2007,M12,165.4,
"Clay, ceramic, and refractory minerals miningP",2007,M13,162.6,
"Clay, ceramic, and refractory minerals miningP",2008,M01,167.4,
"Clay, ceramic, and refractory minerals miningP",2008,M02,167.6,
"Clay, ceramic, and refractory minerals miningP",2008,M03,168.0,
"Clay, ceramic, and refractory minerals miningP",2008,M04,168.9,
"Clay, ceramic, and refractory minerals miningP",2008,M05,172.0,
"Clay, ceramic, and refractory minerals miningP",2008,M06,174.0,
"Clay, ceramic, and refractory minerals miningP",2008,M07,175.5,
"Clay, ceramic, and refractory minerals miningP",2008,M08,176.6,
"Clay, ceramic, and refractory minerals miningP",2008,M09,177.6,
"Clay, ceramic, and refractory minerals miningP",2008,M10,179.5,
